blkaddr,offense,time,x,y
SHATTUCK AV & KITTREDGE ST,DISTURBANCE,2019-08-22 17:50:00,-122.26795,37.868489000000004
2900 COLLEGE AV,IDENTITY THEFT,2019-08-22 11:10:00,-122.253179,37.858356
1600 SHATTUCK AVE,SEXUAL ASSAULT MISD.,2019-08-22 16:13:00,-122.26911399999999,37.878113
2500 COLLEGE AV,SEXUAL ASSAULT FEL.,2019-08-22 22:00:00,-122.25388999999998,37.865711
2000 KITTREDGE ST,BURGLARY AUTO,2019-08-22 20:30:00,-122.270054,37.868204
ASHBY AV & SAN PABLO AV,BURGLARY AUTO,2019-08-22 09:30:00,-122.28661000000001,37.852154999999996
2000 OXFORD ST,BURGLARY AUTO,2019-08-22 22:00:00,-122.266144,37.87227
1100 6TH ST,BURGLARY AUTO,2019-08-22 22:15:00,-122.302226,37.882217
400 MICHIGAN AV,THEFT FROM AUTO,2019-08-22 17:00:00,-122.274123,37.903026000000004
6TH STREET & HARRISON ST,BURGLARY AUTO,2019-08-22 19:00:00,-122.30191,37.881142
2700 REGENT ST,THEFT MISD. (UNDER $950),2019-08-22 20:40:00,-122.257452,37.861573
100 SEAWALL DR,BURGLARY AUTO,2019-08-22 14:30:00,-122.31756599999999,37.863611
BERRYMAN STREET & BONITA AV,VEHICLE STOLEN,2019-08-23 18:00:00,-122.273154,37.883407
VIRGINIA STREET & SAN PABLO AV,THEFT FELONY (OVER $950),2019-08-23 02:00:00,-122.293465,37.873455
OXFORD STREET & ADDISON ST,BURGLARY AUTO,2019-08-23 16:50:00,-122.266052,37.87146
900 UNIVERSITY AV,BURGLARY COMMERCIAL,2019-08-23 11:45:00,-122.29601299999999,37.868263
2300 PIEDMONT AV,THEFT FELONY (OVER $950),2019-08-23 21:30:00,-122.252365,37.869839
2000 5TH ST,BURGLARY AUTO,2019-08-23 12:40:00,-122.298682,37.867271
SHATTUCK AV & BLAKE ST,DISTURBANCE,2019-08-23 15:25:00,-122.267321,37.863053
GILMAN STREET & CURTIS ST,BURGLARY AUTO,2019-08-23 06:30:00,-122.289994,37.881434999999996
900 GRAYSON ST,BURGLARY AUTO,2019-08-23 08:30:00,-122.29235700000001,37.855317
2700 SEVENTH ST,THEFT MISD. (UNDER $950),2019-08-23 12:00:00,-122.29274,37.856088
2600 SACRAMENTO ST,IDENTITY THEFT,2019-08-23 17:02:00,-122.28056699999999,37.860334
DURANT AV & MILVIA ST,BURGLARY AUTO,2019-08-23 13:00:00,-122.27016,37.866375
2700 BANCROFT WY,BURGLARY RESIDENTIAL,2019-08-23 15:00:00,-122.254314,37.869312
2100 GRANT ST,ASSAULT/BATTERY FEL.,2019-08-23 22:25:00,-122.275149,37.870243
1700 4TH ST,THEFT FELONY (OVER $950),2019-08-23 18:30:00,-122.301255,37.871883000000004
2200 MILVIA ST,BURGLARY AUTO,2019-08-23 19:30:00,-122.27041499999999,37.868574
1900 OXFORD ST,THEFT MISD. (UNDER $950),2019-08-23 09:00:00,-122.266332,37.873884999999994
DURANT AV & COLLEGE AV,BURGLARY AUTO,2019-08-23 19:00:00,-122.25445900000001,37.868352
2400 SHATTUCK AV,BURGLARY AUTO,2019-08-23 13:00:00,-122.26764299999999,37.865772
SAN PABLO AV & UNIVERSITY AV,ASSAULT/BATTERY MISD.,2019-08-23 18:25:00,-122.292204,37.869040999999996
3000 HILLEGASS AV,THEFT FROM AUTO,2019-08-23 00:00:00,-122.25500600000001,37.855651
1800 SOLANO AV,BURGLARY COMMERCIAL,2019-08-23 02:27:00,-122.279975,37.891332
3000 TELEGRAPH AVE,THEFT MISD. (UNDER $950),2019-08-23 15:30:00,-122.259841,37.855435
2300 FOURTH ST,BURGLARY AUTO,2019-08-23 13:00:00,-122.298359,37.862817
2100 SHATTUCK AV,ROBBERY,2019-08-24 22:34:00,-122.268285,37.871167
2700 MILVIA ST,BURGLARY COMMERCIAL,2019-08-24 14:22:00,-122.269453,37.860225
2600 SHASTA RD,BURGLARY RESIDENTIAL,2019-08-24 13:00:00,-122.25988400000001,37.883528999999996
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-08-24 18:30:00,-122.268285,37.871167
2600 ASHBY AV,VEHICLE STOLEN,2019-08-24 16:00:00,-122.25524899999999,37.856755
BAY STREET & POTTER ST,NARCOTICS,2019-08-24 22:45:00,-122.296031,37.850424
2000 BERKELEY WY,SEXUAL ASSAULT MISD.,2019-08-24 23:45:00,-122.27074099999999,37.872690999999996
1700 VINE ST,VANDALISM,2019-08-24 23:00:00,-122.279173,37.878642
2900 NEWBURY ST,BURGLARY AUTO,2019-08-24 02:30:00,-122.267596,37.856614
1300 SECOND ST,BURGLARY COMMERCIAL,2019-08-24 16:00:00,-122.30564199999999,37.878015999999995
2800 PARK ST,NARCOTICS,2019-08-24 00:40:00,-122.283101,37.8559
1900 SHATTUCK AV,NARCOTICS,2019-08-24 15:22:00,-122.268616,37.873687
1700 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-08-24 06:00:00,-122.27733,37.870948
1900 ADDISON ST,BURGLARY RESIDENTIAL,2019-08-24 23:42:00,-122.27246799999999,37.870639000000004
1300 KAINS AV,BURGLARY AUTO,2019-08-24 20:30:00,-122.29484199999999,37.880520000000004
2400 PROSPECT ST,BURGLARY AUTO,2019-08-24 00:00:00,-122.249901,37.867717
2400 BLAKE ST,THEFT FELONY (OVER $950),2019-08-24 10:00:00,-122.26054599999999,37.863963
2500 TELEGRAPH AV,BURGLARY AUTO,2019-08-24 21:55:00,-122.258577,37.864827000000005
1800 UNIVERSITY AV,THEFT FROM PERSON,2019-08-24 21:33:00,-122.27499099999999,37.871246
2000 UNIVERSITY AV,THEFT MISD. (UNDER $950),2019-08-24 14:30:00,-122.27051599999999,37.871828
PIEDMONT AV & WEBSTER ST,VEHICLE RECOVERED,2019-08-24 19:14:00,-122.25053899999999,37.855938
1800 FOURTH ST,THEFT MISD. (UNDER $950),2019-08-24 16:30:00,-122.300618,37.869888
1100 SECOND ST,THEFT FELONY (OVER $950),2019-08-24 09:30:00,-122.306626,37.880971
2000 CENTER ST,DISTURBANCE,2019-08-25 16:30:00,-122.27055700000001,37.869973
2000 SAN PABLO AV,THEFT MISD. (UNDER $950),2019-08-25 13:00:00,-122.29213100000001,37.868815000000005
2400 GRANT ST,BURGLARY AUTO,2019-08-25 00:00:00,-122.27457199999999,37.864714
2ND STREET & CAMELIA ST,ALCOHOL OFFENSE,2019-08-25 22:03:00,-122.30521599999999,37.876718
800 UNIVERSITY AV,NARCOTICS,2019-08-25 14:26:00,-122.29846599999999,37.867709999999995
2700 HILLEGASS AV,ROBBERY,2019-08-25 00:11:00,-122.255895,37.860766
900 UNIVERSITY AV,DOMESTIC VIOLENCE,2019-08-25 19:40:00,-122.29601299999999,37.868263
1100 UNIVERSITY AV,FRAUD/FORGERY,2019-08-25 14:00:00,-122.29204299999999,37.869067
1100 GILMAN ST,BURGLARY AUTO,2019-08-25 23:36:00,-122.29489,37.880666999999995
1400 RUSSELL ST,DOMESTIC VIOLENCE,2019-08-25 11:25:00,-122.281755,37.854517
2900 MARTIN LUTHER KING JR WY,BURGLARY RESIDENTIAL,2019-08-25 00:00:00,-122.27127800000001,37.855998
2700 TELEGRAPH AV,BURGLARY AUTO,2019-08-25 00:50:00,-122.259001,37.861387
3200 BOISE ST,THEFT MISD. (UNDER $950),2019-08-25 14:00:00,-122.281093,37.849814
2300 WARRING ST,THEFT MISD. (UNDER $950),2019-08-25 09:00:00,-122.25090300000001,37.869113
1800 UNIVERSITY AV,VANDALISM,2019-08-25 01:08:00,-122.27499099999999,37.871246
2600 FULTON ST,THEFT MISD. (UNDER $950),2019-08-25 11:30:00,-122.26482800000001,37.862334000000004
1700 WEST FRONTAGE RD,BURGLARY AUTO,2019-08-25 23:30:00,-122.305652,37.871552
2000 EIGHTH ST,BURGLARY AUTO,2019-08-25 23:00:00,-122.29550800000001,37.868365999999995
1900 ADDISON ST,DOMESTIC VIOLENCE,2019-08-25 14:50:00,-122.27246799999999,37.870639000000004
2300 DWIGHT WAY,THEFT MISD. (UNDER $950),2019-08-25 13:00:00,-122.262993,37.864535
2500 STUART ST,VEHICLE STOLEN,2019-08-25 16:25:00,-122.257034,37.859759999999994
1700 SHATTUCK AV,BURGLARY RESIDENTIAL,2019-08-25 16:46:00,-122.268923,37.876307000000004
1600 2ND ST,THEFT MISD. (UNDER $950),2019-08-25 22:00:00,-122.30388899999998,37.872599
1500 FAIRVIEW ST,THEFT FELONY (OVER $950),2019-08-25 18:20:00,-122.27790700000001,37.849747
1500 UNIVERSITY AVE,DOMESTIC VIOLENCE,2019-08-25 11:00:00,-122.281585,37.870396
1600 DERBY ST,DOMESTIC VIOLENCE,2019-08-25 20:00:00,-122.277874,37.859006
2100 MARTIN LUTHER KING JR,ROBBERY,2019-08-25 12:50:00,-122.272805,37.869688000000004
2600 REGENT ST,BURGLARY RESIDENTIAL,2019-08-25 12:01:00,-122.257622,37.863369
1700 FRANCISCO ST,BURGLARY RESIDENTIAL,2019-08-25 06:00:00,-122.277744,37.874581
2400 WARRING ST,BURGLARY RESIDENTIAL,2019-08-26 08:30:00,-122.250801,37.867708
1700 LINCOLN ST,VEHICLE STOLEN,2019-08-26 11:45:00,-122.27811799999999,37.876333
1300 UNIVERSITY AV,DISTURBANCE,2019-08-26 01:00:00,-122.28655,37.869764
1500 HOLLY ST,VANDALISM,2019-08-26 16:00:00,-122.281631,37.877678
100 UNIVERSITY AVE,THEFT MISD. (UNDER $950),2019-08-26 16:00:00,-122.31611299999999,37.86331
2100 ASHBY AV,DOMESTIC VIOLENCE,2019-08-26 21:17:00,-122.266502,37.855292999999996
2500 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-08-26 14:25:00,-122.258577,37.864827000000005
2300 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-08-26 17:10:00,-122.267802,37.867176
2800 FULTON ST,BURGLARY RESIDENTIAL,2019-08-26 16:00:00,-122.26411200000001,37.858759
1900 SAN PABLO AV,BURGLARY AUTO,2019-08-26 19:45:00,-122.29258100000001,37.870205
ASHBY AV & TELEGRAPH AV,BURGLARY AUTO,2019-08-26 18:15:00,-122.259626,37.856193
200 UNIVERSITY AV,BURGLARY AUTO,2019-08-26 17:34:00,-122.30996699999999,37.865511
2300 SEVENTH ST,THEFT MISD. (UNDER $950),2019-08-26 07:45:00,-122.29525500000001,37.863928
10TH STREET & HARRISON ST,DOMESTIC VIOLENCE,2019-08-26 13:20:00,-122.29756,37.882024
2300 MCKINLEY AVE,THEFT MISD. (UNDER $950),2019-08-26 15:00:00,-122.27366,37.866842
1820 NINTH STREET ST,BURGLARY AUTO,2019-08-26 21:00:00,-122.29499799999999,37.870453999999995
BERKELEY WY & HENRY ST,BURGLARY AUTO,2019-08-26 18:30:00,-122.269636,37.872831
800 GILMAN ST,BURGLARY COMMERCIAL,2019-08-26 00:48:00,-122.30247800000001,37.879129
2000 8TH ST,BURGLARY AUTO,2019-08-26 19:00:00,-122.29550800000001,37.868365999999995
2400 VIRGINIA ST,THEFT MISD. (UNDER $950),2019-08-26 00:00:00,-122.26271000000001,37.877548
HEARST AV & ACTON ST,ROBBERY,2019-08-26 16:05:00,-122.284497,37.871584000000006
3200 ADELINE ST,ASSAULT/BATTERY MISD.,2019-08-26 10:38:00,-122.27089699999999,37.850384999999996
262 HILLCREST,VEHICLE STOLEN,2019-08-26 00:30:00,-122.241635,37.85236
2800 ADELINE ST,ROBBERY,2019-08-26 23:58:00,-122.268002,37.858115999999995
1800 UNIVERSITY AV,BURGLARY AUTO,2019-08-26 19:45:00,-122.27499099999999,37.871246
2300 PIEDMONT AV,THEFT FROM AUTO,2019-08-26 00:01:00,-122.252365,37.869839
2600 SEVENTH ST,THEFT FELONY (OVER $950),2019-08-26 16:14:00,-122.293272,37.85774
1500 SEVENTH ST,VEHICLE STOLEN,2019-08-26 23:00:00,-122.29898999999999,37.875508
1400 EUCLID AV,ALCOHOL OFFENSE,2019-08-26 20:45:00,-122.26161499999999,37.882985
2100 SHATTUCK AV,ASSAULT/BATTERY MISD.,2019-08-26 15:40:00,-122.268285,37.871167
900 HEINZ AV,THEFT MISD. (UNDER $950),2019-08-26 18:00:00,-122.29156100000002,37.853552
2000 4TH ST,VEHICLE STOLEN,2019-08-26 16:30:00,-122.299898,37.867613
700 ASHBY AV,VEHICLE RECOVERED,2019-08-27 12:00:00,-122.294952,37.849376
2300 SHATTUCK AVE,BURGLARY AUTO,2019-08-27 19:10:00,-122.267802,37.867176
1000 SHATTUCK AVE,FRAUD/FORGERY,2019-08-27 08:00:00,-122.269171,37.889494
2100 DELAWARE ST,BURGLARY AUTO,2019-08-27 03:00:00,-122.268639,37.874793
1700 MARIN AV,DISTURBANCE,2019-08-27 20:40:00,-122.281718,37.889482
2000 5TH ST,IDENTITY THEFT,2019-08-27 18:22:00,-122.298682,37.867271
2300 SAN PABLO AV,VANDALISM,2019-08-27 17:00:00,-122.290697,37.864385
1200 CARRISON ST,IDENTITY THEFT,2019-08-27 23:25:00,-122.28549,37.851521000000005
2000 WARD ST,THEFT FROM AUTO,2019-08-27 21:00:00,-122.26855,37.859215999999996
800 CHANNING WY,BURGLARY AUTO,2019-08-27 22:00:00,-122.296599,37.861553
1500 HOLLY ST,VANDALISM,2019-08-27 08:30:00,-122.281631,37.877678
2300 TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-08-27 11:55:00,-122.25918899999999,37.868714000000004
900 VIRGINIA ST,BURGLARY AUTO,2019-08-27 01:55:00,-122.29804299999999,37.872545
2100 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-08-27 04:00:00,-122.268285,37.871167
2100 KITTREDGE ST,THEFT MISD. (UNDER $950),2019-08-27 20:00:00,-122.26781000000001,37.868512
2900 TELEGRAPH AV,ASSAULT/BATTERY MISD.,2019-08-27 07:30:00,-122.259548,37.857452
2000 KITTREDGE ST,THEFT MISD. (UNDER $950),2019-08-27 15:30:00,-122.270054,37.868204
1100 DERBY ST,BURGLARY AUTO,2019-08-27 18:00:00,-122.28838799999998,37.857651000000004
2300 CURTIS ST,VANDALISM,2019-08-27 23:30:00,-122.28867199999999,37.864897
2000 KITTREDGE ST,BURGLARY AUTO,2019-08-27 21:10:00,-122.270054,37.868204
21 MOSSWOOD,BURGLARY AUTO,2019-08-27 22:30:00,-122.24840400000001,37.870074
1100 EIGHTH ST,VEHICLE RECOVERED,2019-08-27 13:01:00,-122.29999099999999,37.882258
2700 DANA ST,THEFT MISD. (UNDER $950),2019-08-27 12:25:00,-122.259948,37.861118
2200 EUNICE ST,THEFT FROM AUTO,2019-08-28 17:00:00,-122.26769099999999,37.885934000000006
2800 TELEGRAPH AV,ASSAULT/BATTERY MISD.,2019-08-28 15:00:00,-122.25929099999999,37.859309
200 UNIVERSITY AV,VANDALISM,2019-08-28 15:20:00,-122.30996699999999,37.865511
2000 KITTREDGE ST,BURGLARY AUTO,2019-08-28 21:25:00,-122.270054,37.868204
3000 ADELINE ST,VEHICLE STOLEN,2019-08-28 20:40:00,-122.269079,37.85488
2701 DURANT AVENUE RD,THEFT MISD. (UNDER $950),2019-08-28 08:00:00,-122.25406000000001,37.868349
100 SEAWALL DR,BURGLARY AUTO,2019-08-28 20:00:00,-122.31756599999999,37.863611
2200 FULTON ST,BURGLARY AUTO,2019-08-28 01:00:00,-122.266279,37.868706
2900 DERBY ST,THEFT MISD. (UNDER $950),2019-08-28 14:40:00,-122.248851,37.862393
1800 ROSE ST,DISTURBANCE,2019-08-28 20:06:00,-122.276389,37.88113
1400 SAN PABLO AVE,BURGLARY AUTO,2019-08-28 05:00:00,-122.29531200000001,37.878721999999996
900 DELAWARE ST,VEHICLE STOLEN,2019-08-28 18:15:00,-122.297496,37.870793
2400 BANCROFT WY,THEFT MISD. (UNDER $950),2019-08-28 17:40:00,-122.26126799999999,37.868446999999996
2168 JEFFERSON AVE,BURGLARY AUTO,2019-08-28 00:25:00,-122.27835,37.868285
2000 UNIVERSITY AV,NARCOTICS,2019-08-28 17:45:00,-122.27051599999999,37.871828
2700 PRINCE ST,THEFT MISD. (UNDER $950),2019-08-28 10:00:00,-122.25256399999999,37.854890000000005
1700 TENTH ST,VEHICLE STOLEN,2019-08-28 17:00:00,-122.294652,37.873024
2000 HEARST AV,THEFT FELONY (OVER $950),2019-08-28 08:57:00,-122.27063999999999,37.873639000000004
SOLANO AV & ENSENADA AV,DOMESTIC VIOLENCE,2019-08-28 14:25:00,-122.281375,37.891259999999996
DERBY STREET & TELEGRAPH AV,THEFT MISD. (UNDER $950),2019-08-28 13:49:00,-122.259001,37.861387
BANCROFT WY & ELLSWORTH ST,NARCOTICS,2019-08-28 02:33:00,-122.26373600000001,37.868140000000004
GILMAN STREET & 4TH ST,GUN/WEAPON,2019-08-28 00:58:00,-122.30352099999999,37.878915
2900 COLLEGE AV,BURGLARY AUTO,2019-08-28 11:50:00,-122.253179,37.858356
900 UNIVERSITY AV,BURGLARY AUTO,2019-08-28 21:30:00,-122.29601299999999,37.868263
2400 BANCROFT WY,THEFT MISD. (UNDER $950),2019-08-28 08:28:00,-122.26126799999999,37.868446999999996
2166 JEFFERSON AVE,BURGLARY AUTO,2019-08-28 20:10:00,-122.27841399999998,37.868927
CARRISON STREET & SAN PABLO AV,THEFT MISD. (UNDER $950),2019-08-28 13:50:00,-122.286349,37.851339
100 SEAWALL DR,BURGLARY COMMERCIAL,2019-08-28 09:40:00,-122.31756599999999,37.863611
900 UNIVERSITY AV,BURGLARY AUTO,2019-08-28 21:30:00,-122.29601299999999,37.868263
2400 ASHBY AV,DISTURBANCE,2019-08-29 10:00:00,-122.260248,37.856111
2300 FIFTH ST,BURGLARY AUTO,2019-08-29 22:35:00,-122.29721799999999,37.862770000000005
1000 GILMAN ST,ROBBERY,2019-08-29 11:45:00,-122.297498,37.880140000000004
1400 ARCH ST,IDENTITY THEFT,2019-08-29 15:45:00,-122.265026,37.882461
1300 TENTH ST,ROBBERY,2019-08-29 11:50:00,-122.296885,37.879968
2200 DURANT AV,THEFT MISD. (UNDER $950),2019-08-29 08:45:00,-122.26553,37.866969
1000 GILMAN ST,THEFT MISD. (UNDER $950),2019-08-29 16:11:00,-122.297498,37.880140000000004
2400 WOOLSEY ST,THEFT FELONY (OVER $950),2019-08-29 00:01:00,-122.258076,37.853218
2800 WOOLSEY ST,BURGLARY RESIDENTIAL,2019-08-29 21:45:00,-122.25105900000001,37.854102000000005
2100 ROSE ST,BURGLARY AUTO,2019-08-29 19:55:00,-122.26935700000001,37.882064
1300 ORDWAY ST,BURGLARY AUTO,2019-08-29 19:00:00,-122.28674699999999,37.880518
1500 CURTIS ST,VEHICLE STOLEN,2019-08-29 21:15:00,-122.290899,37.876549
1200 FRANCISCO ST,VEHICLE STOLEN,2019-08-29 16:50:00,-122.28965900000001,37.87304
ROSE STREET & WALNUT ST,BURGLARY AUTO,2019-08-29 19:33:00,-122.268386,37.882199
800 GRIZZLY PEAK BLVD,BURGLARY AUTO,2019-08-29 00:00:00,-122.262253,37.898168
1300 ASHBY AVE,DISTURBANCE,2019-08-29 16:28:00,-122.28371100000001,37.852740000000004
1300 HOPKINS ST,DOMESTIC VIOLENCE,2019-08-29 08:28:00,-122.288374,37.878239
1100 SAN PABLO AV,DISTURBANCE,2019-08-29 00:09:00,-122.29699099999999,37.883948
3000 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-08-29 11:47:00,-122.266475,37.855026
2000 SIXTH ST,IDENTITY THEFT,2019-08-29 10:00:00,-122.297541,37.867551
2300 HASTE ST,SEXUAL ASSAULT FEL.,2019-08-29 02:00:00,-122.26318899999998,37.865443
1800 SOLANO AV,THEFT MISD. (UNDER $950),2019-08-29 20:00:00,-122.279975,37.891332
1400 SHATTUCK AV,THEFT MISD. (UNDER $950),2019-08-29 14:00:00,-122.269551,37.881957
2600 RIDGE RD,BURGLARY AUTO,2019-08-29 21:00:00,-122.258058,37.876321000000004
1200 PERALTA AV,VEHICLE STOLEN,2019-08-29 22:30:00,-122.287145,37.882490999999995
2500 DURANT AV,BURGLARY AUTO,2019-08-29 00:10:00,-122.258699,37.867852
1800 EUCLID AV,THEFT MISD. (UNDER $950),2019-08-29 13:30:00,-122.26033600000001,37.876045
1600 SPRUCE ST,VEHICLE STOLEN,2019-08-29 20:30:00,-122.26571799999999,37.878864
2200 OXFORD ST,BURGLARY AUTO,2019-08-29 22:00:00,-122.265892,37.869625
1800 EUCLID AV,THEFT MISD. (UNDER $950),2019-08-29 13:00:00,-122.26033600000001,37.876045
1900 ALLSTON WY,BURGLARY AUTO,2019-08-29 21:40:00,-122.272701,37.868784999999995
2800 WEBSTER ST,THEFT MISD. (UNDER $950),2019-08-30 00:00:00,-122.250579,37.855934999999995
1700 OXFORD ST,FRAUD/FORGERY,2019-08-30 12:00:00,-122.26666599999999,37.876881
2800 ASHBY AV,THEFT MISD. (UNDER $950),2019-08-30 23:00:00,-122.25070900000001,37.857713000000004
2400 PIEDMONT AV,THEFT MISD. (UNDER $950),2019-08-30 18:00:00,-122.25195,37.867513
2100 SAN PABLO AV,ASSAULT/BATTERY FEL.,2019-08-30 13:08:00,-122.29170900000001,37.867501000000004
2300 PROSPECT ST,THEFT FELONY (OVER $950),2019-08-30 16:00:00,-122.25018999999999,37.869332
1700 PORTLAND AVE,BURGLARY AUTO,2019-08-30 23:00:00,-122.28406100000001,37.894628999999995
1100 6TH ST,BURGLARY AUTO,2019-08-30 10:30:00,-122.302226,37.882217
1900 OREGON ST,THEFT FELONY (OVER $950),2019-08-30 15:15:00,-122.27139299999999,37.857054
1700 SAN PABLO AV,BURGLARY COMMERCIAL,2019-08-30 01:01:00,-122.293558,37.87325
2400 HILGARD AV,BURGLARY RESIDENTIAL,2019-08-30 16:30:00,-122.262902,37.878372999999996
1500 LINCOLN ST,VANDALISM,2019-08-30 11:00:00,-122.282477,37.875796
ADDISON STREET & 2ND ST,NARCOTICS,2019-08-30 23:05:00,-122.30170700000001,37.865809999999996
600 ARLINGTON AVE,VANDALISM,2019-08-30 17:30:00,-122.277273,37.899107
100 SPINNAKER WY,BURGLARY AUTO,2019-08-30 20:05:00,-122.31623799999998,37.870287
1200 SAN PABLO AV,THEFT MISD. (UNDER $950),2019-08-30 08:45:00,-122.29638100000001,37.882033
2400 BLAKE ST,THEFT MISD. (UNDER $950),2019-08-30 23:55:00,-122.26054599999999,37.863963
1900 ALLSTON WAY,ASSAULT/BATTERY MISD.,2019-08-30 11:40:00,-122.272701,37.868784999999995
600 ARLINGTON AV,VANDALISM,2019-08-30 21:00:00,-122.277273,37.899107
2400 SHATTUCK AV,BURGLARY AUTO,2019-08-30 18:45:00,-122.26764299999999,37.865772
1500 UNIVERSITY AV,BURGLARY AUTO,2019-08-30 20:42:00,-122.281585,37.870396
ADELINE STREET & ASHBY AV,SEXUAL ASSAULT FEL.,2019-08-30 22:00:00,-122.26898,37.854732
3000 TELEGRAPH AVE,THEFT FELONY (OVER $950),2019-08-30 12:15:00,-122.259841,37.855435
1800 SOLANO AV,THEFT MISD. (UNDER $950),2019-08-30 10:30:00,-122.279975,37.891332
700 ARLINGTON AVE,BURGLARY AUTO,2019-08-30 22:05:00,-122.27604199999999,37.897333
3200 ADELINE ST,BURGLARY AUTO,2019-08-30 20:00:00,-122.27089699999999,37.850384999999996
2000 BERKELEY WY,BURGLARY AUTO,2019-08-30 23:15:00,-122.27074099999999,37.872690999999996
1700 SAN PABLO AV,BURGLARY COMMERCIAL,2019-08-30 23:33:00,-122.293558,37.87325
3000 ADELINE ST,DISTURBANCE,2019-08-30 16:43:00,-122.269079,37.85488
900 JONES ST,THEFT FELONY (OVER $950),2019-08-31 23:05:00,-122.298797,37.875505
1700 FOURTH ST,VEHICLE STOLEN,2019-08-31 07:50:00,-122.301255,37.871883000000004
1300 SPRUCE ST,VANDALISM,2019-08-31 17:25:00,-122.266324,37.883979
2200 NINTH ST,VEHICLE STOLEN,2019-08-31 23:00:00,-122.293498,37.865793
CALIFORNIA STREET & 63RD ST,ARSON,2019-08-31 21:00:00,-122.275622,37.847262
2240 OXFORD ST,BURGLARY AUTO,2019-08-31 20:50:00,-122.266076,37.86925
1400 SAN PABLO AV,BURGLARY COMMERCIAL,2019-08-31 17:00:00,-122.29531200000001,37.878721999999996
1200 SIXTH ST,VEHICLE STOLEN,2019-08-31 17:00:00,-122.30191,37.881142
100 SPINNAKER WY,BURGLARY AUTO,2019-08-31 09:00:00,-122.31623799999998,37.870287
1600 POSEN AVE,BURGLARY AUTO,2019-08-31 01:10:00,-122.280918,37.884732
2700 DANA ST,2ND RESPONSE,2019-08-31 23:52:00,-122.259948,37.861118
10TH STREET & HEARST AV,VEHICLE STOLEN,2019-08-31 11:00:00,-122.293749,37.870213
600 ENSENADA AVE,BURGLARY AUTO,2019-08-31 02:00:00,-122.285524,37.895601
HEARST AV & GRANT ST,DOMESTIC VIOLENCE,2019-08-31 12:34:00,-122.275481,37.873017
1200 BURNETT ST,THEFT FROM AUTO,2019-08-31 16:00:00,-122.286877,37.853008
2400 PARKER ST,2ND RESPONSE,2019-08-31 23:31:00,-122.260352,37.863071999999995
2400 WARRING ST,BURGLARY RESIDENTIAL,2019-08-31 04:00:00,-122.250801,37.867708
1400 8TH ST,THEFT FELONY (OVER $950),2019-08-31 21:45:00,-122.298557,37.877829999999996
1210 GRIZZLY PEAK,ALCOHOL OFFENSE,2019-08-31 19:50:00,-122.25210200000001,37.88966
1900 CHANNING WY,NARCOTICS,2019-08-31 15:17:00,-122.27202700000001,37.865204999999996
741 ALLSTON WAY ST,BURGLARY AUTO,2019-08-31 20:30:00,-122.298813,37.864875
1400 OREGON ST,BURGLARY AUTO,2019-08-31 21:00:00,-122.281493,37.855793
1600 MARTIN LUTHER KING JR WY,THEFT FROM AUTO,2019-08-31 22:00:00,-122.273684,37.877696
UNIVERSITY AV & 6TH ST,DOMESTIC VIOLENCE,2019-08-31 17:00:00,-122.29766399999998,37.867926000000004
2400 DURANT AV,BURGLARY AUTO,2019-08-31 10:12:00,-122.26127,37.867513
800 GILMAN ST,THEFT MISD. (UNDER $950),2019-08-31 14:44:00,-122.30247800000001,37.879129
1200 SIXTH ST,VEHICLE STOLEN,2019-08-31 03:12:00,-122.30191,37.881142
1623 VIRGINIA,THEFT FELONY (OVER $950),2019-08-31 21:00:00,-122.27921699999999,37.87528
2500 BENVENUE AV,2ND RESPONSE,2019-08-31 22:43:00,-122.25523500000001,37.865534999999994
2500 DURANT AV,NARCOTICS,2019-08-31 01:29:00,-122.258699,37.867852
1200 ASHBY AV,VANDALISM,2019-08-31 20:20:00,-122.286336,37.852211
2600 TELEGRAPH AVE,THEFT MISD. (UNDER $950),2019-09-01 00:05:00,-122.258784,37.862927
3000 SACRAMENTO ST,BURGLARY RESIDENTIAL,2019-09-01 21:55:00,-122.279078,37.853275
2500 REGENT ST,BURGLARY RESIDENTIAL,2019-09-01 19:27:00,-122.257795,37.865202000000004
1800 DELAWARE ST,VEHICLE RECOVERED,2019-09-01 01:49:00,-122.275577,37.873921
900 PARKER ST,BURGLARY AUTO,2019-09-01 16:06:00,-122.293374,37.858455
ASHBY AV & MARTIN LUTHER KING JR WY,DOMESTIC VIOLENCE,2019-09-01 18:58:00,-122.271133,37.854265000000005
2300 EIGHTH ST,DISTURBANCE,2019-09-01 13:03:00,-122.29408600000001,37.863945
1300 HEARST AV,THEFT FELONY (OVER $950),2019-09-01 02:48:00,-122.286575,37.871317
2100 UNIVERSITY AV,ROBBERY,2019-09-01 11:05:00,-122.267835,37.872175
2111 ASHBY,VANDALISM,2019-09-01 21:25:00,-122.26602,37.855356
1700 SOLANO AVE,DOMESTIC VIOLENCE,2019-09-01 09:02:00,-122.28215800000001,37.891214
